message_id	ttr	speaker	lang	ltype
post924267	0.81	Necsus	Italian (Italy)	L1
post926769	0.78	Juri	italian/Slovenia	L1
post926861	0.65	Necsus	Italian (Italy)	L1
post14605018	0.7	IVO_GIU	chinese	L2
post14605084	0.67	_Marta_	italiano	L1
post14596950	0.65	chipulukusu	Italian	L1
post3305451	0.53	eva 62	Greece Greek	L2
post3306402	0.78	Necsus	Italian (Italy)	L1
post3309396	0.68	eva 62	Greece Greek	L2
post3309682	0.74	Necsus	Italian (Italy)	L1
post14596129	0.82	Necsus	Italian (Italy)	L1
post14588089	0.81	Necsus	Italian (Italy)	L1
post14589040	0.78	lorenzos	italiano	L1
post14558131	0.73	Honda00	Japanese	L2
post13259169	0.57	Connie Eyeland	Italiano	L1
post14565636	0.77	chipulukusu	Italian	L1
post14566801	0.85	Anja.Ann	Italian	L1
post14568280	0.83	dragonseven	italiano	L1
post14569777	0.86	giginho	Italiano & Piemontese	L1
post2900679	0.8	SunDraw	Veneto (Italia)	L1
post14564155	0.72	Psychodelica	Russian	L2
post14549288	0.9	Necsus	Italian (Italy)	L1
post14511111	0.75	ohbice	italiano	L1
post14516679	0.78	cieloinfinito	Spanish - Perú	L2
post14516798	0.71	chipulukusu	Italian	L1
post14517089	0.81	dragonseven	italiano	L1
post14518127	0.8	ohbice	italiano	L1
post14540960	0.68	Don1	Italian	L1
post14530866	0.69	francisgranada	Hungarian	L2
post14533265	0.75	rainbowizard	Italian - Italy	L1
post14524014	0.66	dragonseven	italiano	L1
post14524526	0.7	Necsus	Italian (Italy)	L1
post14533066	0.77	dragonseven	italiano	L1
post14533255	0.77	Necsus	Italian (Italy)	L1
post14516847	0.76	dragonseven	italiano	L1
post4432165	0.8	saltapicchio	Italia (Roma) - Italiano	L1
post4432335	0.78	Saoul	Italian	L1
post4433466	0.82	Saoul	Italian	L1
post4436756	0.7	salix	Italy - Italian	L1
post4450520	0.81	Angel.Aura	Italian	L1
post7507913	0.82	salix	Italy - Italian	L1
post14515694	0.73	chipulukusu	Italian	L1
post14516082	0.7	Esther G.	Italian(CH)/German(CH) - bilingual	L1
post14516133	0.77	Saoul	Italian	L1
post14516630	0.86	dragonseven	italiano	L1
post14501331	0.84	ohbice	italiano	L1
post14491909	0.7	ohbice	italiano	L1
post14500763	0.77	Thime	Italian	L1
post14502348	0.73	Thime	Italian	L1
post14503185	0.56	ohbice	italiano	L1
post14503408	0.65	Thime	Italian	L1
post14503706	0.78	chipulukusu	Italian	L1
post14487401	0.68	chipulukusu	Italian	L1
post14492976	0.72	chipulukusu	Italian	L1
post7101884	0.67	Necsus	Italian (Italy)	L1
post14488202	0.73	dragonseven	italiano	L1
post14489598	0.59	ohbice	italiano	L1
post11655039	0.85	pizzi	Italian, Italy	L1
post11659373	0.79	rocamadour	Italian	L1
post14477705	0.8	Anja.Ann	Italian	L1
post14477956	0.66	stella_maris_74	Italian - Italy	L1
post14445420	0.78	Odysseus54	Italian - Marche	L1
post14474768	0.7	Odysseus54	Italian - Marche	L1
post14473441	0.76	jfbujalance	España - español	L2
post14468155	0.76	Pietruzzo	Italian	L1
post14353032	0.86	Nephelai	Italian	L1
post14354693	0.81	Nephelai	Italian	L1
post14354923	0.79	Nephelai	Italian	L1
post14355175	0.87	dragonseven	italiano	L1
post14355841	0.81	Nephelai	Italian	L1
post14357180	0.81	dragonseven	italiano	L1
post14445329	0.7	Re della Strada	Italiano	L1
post14451406	0.59	konradin2003	Italian	L1
post14451485	0.78	chipulukusu	Italian	L1
post14454083	0.48	ohbice	italiano	L1
post14421837	0.67	fedeeffe	Italiano	L1
post14451724	0.84	fedeeffe	Italiano	L1
post9520552	0.81	Lucy Van Pelt	Italian	L1
post14262815	0.8	giuuj	italiano	L1
post14270671	0.82	francisgranada	Hungarian	L2
post14445161	0.83	Re della Strada	Italiano	L1
post14448796	0.76	Re della Strada	Italiano	L1
post14449512	0.67	Pat (√2)	Italiano	L1
post14363028	0.71	alsace1961	French/Italian bilingual	L1
post14448565	0.85	ohbice	italiano	L1
post14389110	0.7	Adenosin82	Spanish - Spain	L2
post14391515	0.59	Adenosin82	Spanish - Spain	L2
post14391669	0.64	Nino83	Italian	L1
post14391771	0.65	Nino83	Italian	L1
post14391970	0.67	Adenosin82	Spanish - Spain	L2
post14007806	0.61	giucuo2004	italiano	L1
post14007878	0.43	Nino83	Italian	L1
post14008424	0.7	matoupaschat	Français (Belgique)	L2
post14008535	0.6	Psychodelica	Russian	L2
post14008890	0.64	Nino83	Italian	L1
post14009121	0.77	Nino83	Italian	L1
post14009200	0.6	Nino83	Italian	L1
post14009224	0.77	matoupaschat	Français (Belgique)	L2
post14009415	0.69	Nino83	Italian	L1
post14347962	0.69	dragonseven	italiano	L1
post14348353	0.75	lex25288	Italian/English UK - bilingual	L1
post14348412	0.82	dragonseven	italiano	L1
post14348572	0.67	lex25288	Italian/English UK - bilingual	L1
post14348701	0.83	dragonseven	italiano	L1
post14354584	0.77	francisgranada	Hungarian	L2
post14357484	0.8	dragonseven	italiano	L1
post14366308	0.75	TheClubber	Italian	L1
post14366699	0.84	dragonseven	italiano	L1
post14369017	0.8	dragonseven	italiano	L1
post14369616	0.71	dragonseven	italiano	L1
post14374747	0.77	dragonseven	italiano	L1
post14445056	0.74	Re della Strada	Italiano	L1
post14445110	0.74	Nino83	Italian	L1
post8218899	0.53	annapo	Italian	L1
post1406082	0.69	*Giulia*	Italiano / Italia	L1
post1406236	0.78	Broca's Area	Italian / Italy	L1
post3684148	0.85	ItaloBrasiliano	Brasil (portugues)	L2
post3685967	0.76	cityofgod	ITALY	L1
post7895131	0.78	facciadipietra	Italian (northern, southern and central background)	L1
post9130087	0.81	infinite sadness	italiano	L1
post10971921	0.87	ursu-lab	italian, catalan & spanish	L1
post11343581	0.71	armour65	United States English	L2
post11343613	0.77	macforever	Italian	L1
post13398167	0.83	Connie Eyeland	Italiano	L1
post14374532	0.7	dragonseven	italiano	L1
post14422091	0.84	Nino83	Italian	L1
post14423084	0.75	chipulukusu	Italian	L1
post12527316	0.77	giginho	Italiano & Piemontese	L1
post12527768	0.71	oria	Italian	L1
post14443302	0.73	Re della Strada	Italiano	L1
post14434964	0.8	Breddy	italiano	L1
post14435408	0.73	chipulukusu	Italian	L1
post14436101	0.83	Breddy	italiano	L1
post14437447	0.83	Anja.Ann	Italian	L1
post14437733	0.7	Словеса	Русский	L2
post14437767	0.73	Anja.Ann	Italian	L1
post14438007	0.72	Словеса	Русский	L2
post14440088	0.86	giginho	Italiano & Piemontese	L1
post12550726	0.66	francisgranada	Hungarian	L2
post14437424	0.78	Nino83	Italian	L1
post14293583	0.69	Ragio	Italiano	L1
post14293695	0.82	francisgranada	Hungarian	L2
post14294515	0.81	dragonseven	italiano	L1
post14320886	0.82	giginho	Italiano & Piemontese	L1
post14321536	0.8	dragonseven	italiano	L1
post14324519	0.78	francisgranada	Hungarian	L2
post14335944	0.78	dragonseven	italiano	L1
post14432885	0.71	chipulukusu	Italian	L1
post14187183	0.88	pizzi	Italian, Italy	L1
post14434578	0.87	Anja.Ann	Italian	L1
post14426405	0.71	ohbice	italiano	L1
post14424244	0.74	5punti	Italy Italian	L1
post14425062	0.83	5punti	Italy Italian	L1
post14425102	0.72	Draik91	Italian	L1
post14425179	0.81	Nino83	Italian	L1
post14421665	0.81	Thime	Italian	L1
post14422567	0.82	chipulukusu	Italian	L1
post14423090	0.68	Odysseus54	Italian - Marche	L1
post14423149	0.82	Sempervirens	italiano	L1
post14382889	0.72	Pequod	Italiano - Sud	L1
post14421006	0.76	stella_maris_74	Italian - Italy	L1
post14321838	0.8	dragonseven	italiano	L1
post14409584	0.64	GuglielmoM	Italiano	L1
post14408261	0.7	Leo Guelphus	Italian - Marchigiano	L1
post14337201	0.83	Verbundo	Finnish	L2
post14337364	0.84	dragonseven	italiano	L1
post14339327	0.84	dragonseven	italiano	L1
post14405341	0.79	Anja.Ann	Italian	L1
post14388426	0.74	febros	catalan	L2
post14393091	0.71	Pat (√2)	Italiano	L1
post14376120	0.82	Nino83	Italian	L1
post14374286	0.74	Nino83	Italian	L1
post14375913	0.65	Anja.Ann	Italian	L1
post14375945	0.67	Nino83	Italian	L1
post14285020	0.74	astoria	italia italiano	L1
post14336069	0.86	dragonseven	italiano	L1
post14356630	0.75	Joshua P.	German	L2
post14358766	0.66	alsace1961	French/Italian bilingual	L1
post14358857	0.75	Nino83	Italian	L1
post14358257	0.7	dragonseven	italiano	L1
post14352351	0.85	dragonseven	italiano	L1
post14355909	0.79	Nephelai	Italian	L1
post14356799	0.76	dragonseven	italiano	L1
post14348615	0.69	dragonseven	italiano	L1
post14314067	0.71	cialuzzo	english	L2
post14315201	0.73	CaioGiulio	Italiano	L1
post14317576	0.65	rawbee	Italian	L1
post14322335	0.69	dragonseven	italiano	L1
post14331804	0.68	francisgranada	Hungarian	L2
post11239193	0.76	godfew	Italian	L1
post11239843	0.73	Blackman	Italiano/Sardo	L1
post11243443	0.59	fabinn	Italiano	L1
post12720618	0.62	wisefool	Italian	L1
post13053411	0.77	Alicelda	italiano	L1
post14338906	0.67	Kazeatari	Italian	L1
post14337186	0.79	Nino83	Italian	L1
post5148147	0.74	fabry	Italy - Italian	L1
post5165018	0.71	pindy	Italian	L1
post5196330	0.63	SunDraw	Veneto (Italia)	L1
post11616113	0.66	luway	Italian	L1
post14326868	0.65	Sempervirens	italiano	L1
post14324029	0.74	pizzi	Italian, Italy	L1
post14314934	0.79	rawbee	Italian	L1
post14322860	0.66	elitaliano	Italia - italiano	L1
post14284291	0.76	Oltda	Czech	L2
post14318908	0.77	dragonseven	italiano	L1
post14306537	0.76	Sempervirens	italiano	L1
post14306760	0.71	Odysseus54	Italian - Marche	L1
post14312343	0.82	francisgranada	Hungarian	L2
post14313025	0.81	francisgranada	Hungarian	L2
post14314538	0.75	Pietruzzo	Italian	L1
post14294191	0.85	Sempervirens	italiano	L1
post14294589	0.77	dragonseven	italiano	L1
post14299807	0.79	CaioGiulio	Italiano	L1
post14304586	0.73	Odysseus54	Italian - Marche	L1
post14310727	0.87	Sempervirens	italiano	L1
post14301623	0.81	Walt Whitman	Italian - Italy	L1
post14305704	0.73	dragonseven	italiano	L1
post14238339	0.87	Don1	Italian	L1
post14253928	0.81	bubu7	Italiano	L1
post14280728	0.74	dragonseven	italiano	L1
post14280391	0.75	dragonseven	italiano	L1
post14259560	0.65	giginho	Italiano & Piemontese	L1
post14260792	0.69	CaioGiulio	Italiano	L1
post14270394	0.77	francisgranada	Hungarian	L2
post14271169	0.79	Sempervirens	italiano	L1
post14261395	0.7	Nino83	Italian	L1
post14261859	0.71	giginho	Italiano & Piemontese	L1
post14265124	0.84	CaioGiulio	Italiano	L1
post14266860	0.77	Teerex51	Italian, standard	L1
post14174609	0.65	dragonseven	italiano	L1
post14179245	0.78	CaioGiulio	Italiano	L1
post14260311	0.79	silvialxk	Italian	L1
post14038268	0.8	bearded	Italian	L1
post14039151	0.7	bearded	Italian	L1
post14042134	0.72	Odysseus54	Italian - Marche	L1
post14042233	0.89	bearded	Italian	L1
post14044306	0.85	Odysseus54	Italian - Marche	L1
post14257307	0.82	PaolaM.88	italian	L1
post14257390	0.78	PaolaM.88	italian	L1
post14257453	0.8	PaolaM.88	italian	L1
post14246560	0.8	Kraus	Italian, Italy	L1
post14253292	0.83	CaioGiulio	Italiano	L1
post14250513	0.82	Rallino	Turkish	L2
post14214334	0.76	CaioGiulio	Italiano	L1
post11586281	0.77	oirelav	italian	L1
post12184645	0.72	Luca1986	Italiano	L1
post12186796	0.73	violadaprile	italian	L1
post12187352	0.81	longplay	italian	L1
post12187573	0.78	violadaprile	italian	L1
post12188860	0.78	Nunou	Italiano	L1
post14226066	0.85	CaioGiulio	Italiano	L1
post14171206	0.76	giginho	Italiano & Piemontese	L1
post14174232	0.74	Nino83	Italian	L1
post14175163	0.76	dragonseven	italiano	L1
post14175349	0.76	dragonseven	italiano	L1
post14175500	0.85	francisgranada	Hungarian	L2
post14175640	0.75	dragonseven	italiano	L1
post14175745	0.85	francisgranada	Hungarian	L2
post14175997	0.81	dragonseven	italiano	L1
post14176211	0.75	pizzi	Italian, Italy	L1
post14177645	0.74	Nino83	Italian	L1
post14179496	0.81	dragonseven	italiano	L1
post14220812	0.83	Sempervirens	italiano	L1
post14222053	0.88	Anja.Ann	Italian	L1
post14223226	0.88	francisgranada	Hungarian	L2
post14224468	0.79	Sempervirens	italiano	L1
post14224698	0.78	francisgranada	Hungarian	L2
post14225022	0.79	Odysseus54	Italian - Marche	L1
post14222265	0.83	ale.ttone	Italian	L1
post8943203	0.74	zipp404	Bilingual English|Español	L2
post8945530	0.67	ursu-lab	italian, catalan & spanish	L1
post8945763	0.8	zipp404	Bilingual English|Español	L2
post14212976	0.77	CaioGiulio	Italiano	L1
post14214557	0.8	Sempervirens	italiano	L1
post14214794	0.72	dragonseven	italiano	L1
post14215686	0.7	dragonseven	italiano	L1
post14215818	0.79	dragonseven	italiano	L1
post14215846	0.84	giginho	Italiano & Piemontese	L1
post14215926	0.77	dragonseven	italiano	L1
post14215929	0.78	giginho	Italiano & Piemontese	L1
post14216048	0.78	giginho	Italiano & Piemontese	L1
post14216144	0.76	Odysseus54	Italian - Marche	L1
post14216466	0.81	Odysseus54	Italian - Marche	L1
post14216824	0.84	dragonseven	italiano	L1
post14217288	0.81	francisgranada	Hungarian	L2
post14210294	0.83	pizzi	Italian, Italy	L1
post14216669	0.85	dragonseven	italiano	L1
post14208275	0.82	dragonseven	italiano	L1
post14216152	0.77	dragonseven	italiano	L1
post14186888	0.7	Sempervirens	italiano	L1
post14201183	0.8	matoupaschat	Français (Belgique)	L2
post14201592	0.66	Nino83	Italian	L1
post14201698	0.8	Anja.Ann	Italian	L1
post14201805	0.78	Sempervirens	italiano	L1
post14201918	0.71	Odysseus54	Italian - Marche	L1
post14202380	0.77	Odysseus54	Italian - Marche	L1
post14203547	0.81	Sempervirens	italiano	L1
post14204873	0.75	Odysseus54	Italian - Marche	L1
post14204944	0.78	Sempervirens	italiano	L1
post14207264	0.79	matoupaschat	Français (Belgique)	L2
post14207720	0.82	matoupaschat	Français (Belgique)	L2
post14207880	0.79	pizzi	Italian, Italy	L1
post14192422	0.58	Nicolai	Danish	L2
post14192522	0.59	giginho	Italiano & Piemontese	L1
post14207942	0.77	pizzi	Italian, Italy	L1
post14206511	0.78	Sempervirens	italiano	L1
post14197823	0.6	Nino83	Italian	L1
post14198093	0.48	Nino83	Italian	L1
post14198466	0.71	Sempervirens	italiano	L1
post1008838	0.68	Frenko	Italy, Italian	L1
post1017059	0.68	Cnaeius	Italian, Italy	L1
post2066701	0.66	femmejolie	Spanish (Spain)	L2
post2069508	0.72	Cnaeius	Italian, Italy	L1
post2070025	0.78	vikgigio	Italian, Italy	L1
post8222103	0.81	boblibero	ITALIANO	L1
post8796302	0.5	shinu	Italian	L1
post14186614	0.77	azaly87	Italiano	L1
post14082749	0.74	dragonseven	italiano	L1
post14165677	0.75	javiermccolley	English - US	L2
post14176701	0.77	dragonseven	italiano	L1
post14179505	0.82	CaioGiulio	Italiano	L1
post14173425	0.82	Sempervirens	italiano	L1
post14176197	0.8	dragonseven	italiano	L1
post14174193	0.79	giginho	Italiano & Piemontese	L1
post14171706	0.86	Lorenc	Italian	L1
post14173791	0.76	Sempervirens	italiano	L1
post14163773	0.7	giginho	Italiano & Piemontese	L1
post14164640	0.84	Sempervirens	italiano	L1
post14157956	0.76	tsoapm	English (England)	L2
post14157661	0.83	dragonseven	italiano	L1
post7530838	0.76	Paolo Yogurt	Italiano, veneto - veronese	L1
post13703905	0.71	Sempervirens	italiano	L1
post7948097	0.79	zipp404	Bilingual English|Español	L2
post7958993	0.68	zipp404	Bilingual English|Español	L2
post7974320	0.75	zipp404	Bilingual English|Español	L2
post7974483	0.62	zipp404	Bilingual English|Español	L2
post12107324	0.75	violadaprile	italian	L1
post12107600	0.63	francisgranada	Hungarian	L2
post12110384	0.78	Giorgio Spizzi	Italian	L1
post12110456	0.71	violadaprile	italian	L1
post12111219	0.7	Giorgio Spizzi	Italian	L1
post12112048	0.79	violadaprile	italian	L1
post14141747	0.8	Nino83	Italian	L1
post14143354	0.8	Sempervirens	italiano	L1
post14128493	0.72	telhas	Italiano - Italia	L1
post14131757	0.54	telhas	Italiano - Italia	L1
post14132506	0.74	Odysseus54	Italian - Marche	L1
post14133253	0.77	telhas	Italiano - Italia	L1
post14124910	0.71	ohbice	italiano	L1
post10950383	0.8	Valentino1971	Italian	L1
post14103172	0.71	giginho	Italiano & Piemontese	L1
post14103185	0.62	ohbice	italiano	L1
post14103814	0.81	ohbice	italiano	L1
post14105326	0.77	Sempervirens	italiano	L1
post14100280	0.72	simenon	italien	L1
post14066231	0.71	Remus65	romeno	L2
post14083069	0.77	dragonseven	italiano	L1
post14083224	0.76	Odysseus54	Italian - Marche	L1
post14083312	0.86	dragonseven	italiano	L1
post14083401	0.8	Sempervirens	italiano	L1
post14083773	0.83	francisgranada	Hungarian	L2
post14085099	0.77	dragonseven	italiano	L1
post14085101	0.82	Sempervirens	italiano	L1
post14086279	0.8	Odysseus54	Italian - Marche	L1
post14087190	0.77	Sempervirens	italiano	L1
post14087343	0.8	francisgranada	Hungarian	L2
post14087494	0.76	Sempervirens	italiano	L1
post14090779	0.83	dragonseven	italiano	L1
post14090783	0.84	bubu7	Italiano	L1
post14091132	0.82	ohbice	italiano	L1
post14091234	0.78	dragonseven	italiano	L1
post14092963	0.68	dragonseven	italiano	L1
post14087464	0.78	francisgranada	Hungarian	L2
post14085267	0.74	dragonseven	italiano	L1
post5673252	0.7	beccamutt	English - US	L2
post5673282	0.44	Atars	Italiano	L1
post14085364	0.77	dragonseven	italiano	L1
post14046317	0.68	bearded	Italian	L1
post14052642	0.68	dragonseven	italiano	L1
post14054837	0.7	Odysseus54	Italian - Marche	L1
post14056724	0.8	dragonseven	italiano	L1
post14057299	0.73	Odysseus54	Italian - Marche	L1
post14057671	0.75	Odysseus54	Italian - Marche	L1
post14059535	0.77	dragonseven	italiano	L1
post14082944	0.76	dragonseven	italiano	L1
post14083104	0.77	Nino83	Italian	L1
post14058991	0.74	Diddl	Italian -Italy	L1
post14059794	0.74	Diddl	Italian -Italy	L1
post14059842	0.56	dragonseven	italiano	L1
post14061877	0.74	ohbice	italiano	L1
post14061974	0.77	francisgranada	Hungarian	L2
post14062003	0.84	ohbice	italiano	L1
post14082865	0.83	dragonseven	italiano	L1
post14075272	0.79	dragonseven	italiano	L1
post14082793	0.64	bearded	Italian	L1
post14064164	0.78	Sempervirens	italiano	L1
post14070035	0.79	giginho	Italiano & Piemontese	L1
post14070538	0.86	Sempervirens	italiano	L1
post14067049	0.7	dragonseven	italiano	L1
post6982361	0.59	damminson	Italian	L1
post6991229	0.73	Ganemm	Italian - Italy	L1
post13913027	0.81	Sempervirens	italiano	L1
post14065770	0.86	Remus65	romeno	L2
post14046858	0.78	Sempervirens	italiano	L1
post14051318	0.8	Sempervirens	italiano	L1
post14057038	0.75	dragonseven	italiano	L1
post12989033	0.8	Connie Eyeland	Italiano	L1
post14059583	0.46	Paulfromitaly	Italian	L1
post14050302	0.75	dragonseven	italiano	L1
post14047223	0.78	MayoWR	Italian	L1
post14048954	0.76	bearded	Italian	L1
post14049056	0.76	bubu7	Italiano	L1
post14049100	0.74	MayoWR	Italian	L1
post14030201	0.68	dragonseven	italiano	L1
post14034385	0.8	dragonseven	italiano	L1
post14035359	0.63	bearded	Italian	L1
post14038153	0.73	bubu7	Italiano	L1
post14040016	0.86	dragonseven	italiano	L1
post14041077	0.85	bearded	Italian	L1
post14046689	0.72	dragonseven	italiano	L1
post14046361	0.82	dragonseven	italiano	L1
post14041100	0.6	bearded	Italian	L1
post14044637	0.58	Dinin	Italian	L1
post14046582	0.75	dragonseven	italiano	L1
post8270245	0.76	zipp404	Bilingual English|Español	L2
post14031025	0.75	Odysseus54	Italian - Marche	L1
post14031463	0.8	dragonseven	italiano	L1
post13199998	0.74	Connie Eyeland	Italiano	L1
post14040587	0.77	dragonseven	italiano	L1
post14035847	0.84	bearded	Italian	L1
post14035306	0.74	bearded	Italian	L1
post14024546	0.79	satoshichan	Italian	L1
post14030398	0.8	dragonseven	italiano	L1
post14033729	0.81	satoshichan	Italian	L1
post13659406	0.78	olaszinho	Central Italian	L1
post13659669	0.61	Nino83	Italian	L1
post13660454	0.52	dragonseven	italiano	L1
post13660872	0.82	francisgranada	Hungarian	L2
post13660966	0.77	dragonseven	italiano	L1
post14021313	0.8	Helevorn	Modenese, Italian	L1
post14024107	0.77	bearded	Italian	L1
post14025997	0.66	dragonseven	italiano	L1
post14026101	0.77	bearded	Italian	L1
post1207580	0.85	sabrinita85	Italian	L1
post1209536	0.78	Cnaeius	Italian, Italy	L1
post1209624	0.84	sabrinita85	Italian	L1
post1209712	0.76	Cnaeius	Italian, Italy	L1
post2400420	0.8	stella_maris_74	Italian - Italy	L1
post11655208	0.77	Maioneselover	Italiano - Italia	L1
post11655761	0.82	giginho	Italiano & Piemontese	L1
post11656948	0.76	Youngfun	Wu Chinese & Italian	L1
post11656969	0.77	fabinn	Italiano	L1
post14024281	0.75	Odysseus54	Italian - Marche	L1
post14025573	0.69	Odysseus54	Italian - Marche	L1
post13438895	0.85	Connie Eyeland	Italiano	L1
post13448779	0.58	dragonseven	italiano	L1
post13997089	0.68	Odysseus54	Italian - Marche	L1
